id,predicted_price
5253300437,447558.28
7576700150,1051407.9
5469501410,478975.0
5104531120,669501.0
723049434,308561.88
622069006,1232077.1
2517101200,307088.16
8159620160,245412.03
5561300640,419008.22
3317010130,220232.69
4364200250,444426.12
8732300060,704902.7
5603700025,726704.7
3585900190,1047598.5
3996900575,265492.47
8731801260,235911.39
3810000860,311072.4
5700003585,1997598.5
6332000050,499893.0
9286100250,427118.03
9471201110,1047859.3
9290800050,580041.06
7300200400,617966.0
526069024,868999.0
1454600156,1069135.0
3904980360,529174.94
2626119062,246502.53
8651730290,450810.5
7611200195,694033.1
1919800260,613339.44
6632900354,287591.2
3972900195,319593.56
5151600170,286840.7
7016000440,442483.7
871000435,792683.4
9578060540,502950.1
2332700060,779077.75
766000240,289189.94
4363700200,325951.72
7100000250,341757.75
2781250560,210472.97
2781250100,356081.25
5419800220,246205.8
7147600245,254096.6
2926069083,918294.2
6189200125,788247.75
9542830160,291277.2
5152200020,278216.25
9412900045,421404.66
6600410480,177571.34
6979970080,557401.5
5636010280,286140.4
1732801300,919530.75
5561401530,516487.38
9578500510,341061.0
7304300906,305279.22
1223089077,622169.25
721049207,272777.28
8691330310,832676.3
1523069204,468201.38
3188100105,598245.3
6608500290,416824.94
2891400410,357956.62
7663700551,310063.62
5413200140,252758.12
425069139,628032.9
6713700155,368433.97
2767603505,453472.25
7789000080,277242.62
9211500620,226619.0
3750604417,196666.73
7922800320,575887.3
1471620240,394017.6
2222059052,330511.8
9551200270,1110386.2
2767603160,560079.06
9406710060,373086.38
8929000250,347000.66
5538300120,415951.3
2223069120,440114.28
1652500060,2065944.6
8564500240,422379.94
3629700120,624680.06
3943600070,393638.25
4171200025,294282.12
2425049063,4082344.5
9828701650,367998.53
3581000340,355948.84
8100900015,368704.97
2125059161,1168701.9
304000380,214784.94
8146200070,1415073.9
686530170,570600.9
2917200645,445614.03
9547200530,768965.75
2122059199,395606.5
1150000740,678567.75
5706200060,350297.7
9265410010,220572.14
4083800555,507863.03
6152900332,374923.28
2520900301,217579.72
9828200790,531865.0
1657530180,286022.8
7471900045,254077.92
9828200460,407778.1
1775900140,445412.66
6139800430,470591.8
7214400005,496915.62
5332200026,578602.4
9510970300,826611.7
2540830020,416927.5
3392100140,187898.67
1326069191,354414.4
2125059112,1029423.1
859000022,321546.5
8854100350,625704.94
121059007,221966.34
7977201707,525499.7
3859900060,2684151.2
8815400735,772854.25
705700530,347767.28
6600780130,358886.7
6378500105,389514.78
8143000310,478823.38
2877102330,705260.44
3526039074,612569.0
2115510300,259508.34
3024059014,1770233.2
2141330360,598906.94
546000400,465539.72
2071500011,415477.53
7972000240,220290.66
7016200460,442341.1
6204200180,433647.28
1552100135,1212133.6
88000173,379256.3
2581900235,846499.2
9211500560,220309.36
621069218,463304.34
1321970240,304360.62
798000630,341735.28
421000285,258787.92
2824600180,848902.6
3832051140,316760.7
1237500105,712328.9
8802400906,260768.12
3166900270,373795.1
3682000060,372817.84
5469700020,283941.25
1245001820,609284.1
9547205660,570272.8
7974700122,743601.8
7550801225,539928.06
1099950050,721181.44
1402900460,318494.25
7636800041,1238939.4
2115720270,252779.81
8651441750,194325.08
3904100035,276698.5
8815400020,654007.0
3303860590,441887.0
5427110040,1238041.8
1782000160,339280.94
6204420290,467700.2
3995700245,283133.84
7955040130,459286.97
1442880650,508735.56
8833510230,888131.75
7283900551,459116.2
4396000180,278553.7
7504021310,698650.44
322059264,280948.94
3654800040,285889.75
2767704777,508998.6
3278602190,346709.25
3236500220,512634.72
3410600100,292117.6
629410180,739068.56
3352402250,161165.05
4363700304,356528.44
7237550130,1244867.1
9808590210,1246115.5
8074200175,277161.47
3463400330,434919.6
6306400140,905009.7
8564950250,518805.12
5381000070,228006.4
9826700697,467586.9
8132700190,451582.0
7943000020,162571.83
9547204675,554682.2
4112100101,494879.7
727500030,666875.6
114101426,367489.62
9274202005,727452.9
1193000380,820537.25
3039000020,506600.47
7852170130,670235.06
2624079010,692926.0
4137010540,290238.47
7576200012,911953.9
1138020020,345897.12
3969300030,208368.94
898000200,207893.55
5153100030,308169.25
5104532030,535908.7
4406000050,223496.78
9274203390,604259.6
8682290360,473356.4
6928600330,259755.2
4139680070,809733.5
6844702690,472300.78
2154970020,1860821.5
4385701285,1244955.0
2426059071,698718.44
2867300160,469067.97
9512500720,516604.62
1773101020,300220.0
8687800100,280695.88
3627800050,1535835.9
1604600227,278004.88
3300701170,398390.78
9250900111,471905.47
7015200790,590486.6
1311100490,239365.42
2469000010,921730.94
1982201596,541369.7
1862700290,346735.03
2586800270,227776.47
9528102772,510068.62
5490210200,463564.22
6669080020,418366.94
179003055,209117.66
1860600535,923606.06
1592000130,601728.25
3905040170,547569.44
9320500080,267766.72
9276200850,461936.22
224069114,614443.6
2260000340,591437.4
5096300130,374209.56
3432500215,380651.72
2600000050,746835.5
8856003839,221631.3
2492200435,429304.47
7855900110,1118792.1
6806100250,318652.56
2770603523,487398.75
1370800515,1684973.9
2726049150,478825.22
1226059161,608443.4
1068000375,2607398.2
9528104109,466079.0
5126310060,515470.25
1951820070,549226.25
1545805980,359300.4
9464700340,927062.7
4319200675,951850.94
7518500885,570559.5
7852020620,483324.06
869700370,348119.0
8643000190,252539.1
8902000267,531585.6
7972602435,260662.7
2050100210,947726.0
6705120540,462990.3
2767601390,602667.2
4141000490,1199002.9
9345400350,736624.06
3222079162,330865.03
7789000120,259990.14
6646200770,684030.06
6666800180,906330.3
1725800280,489382.44
6117500460,1162184.4
5470100220,229813.33
5457300478,456620.25
7550800195,565392.06
7787050180,562356.44
6204430250,492615.72
7640400250,493121.97
624110920,800216.6
3629920140,383779.22
7173700518,701877.4
3210200395,225029.62
2473480560,385556.94
2623089141,464868.47
1423800080,217408.8
2076400050,305550.97
3832060120,300429.66
7702600930,411730.75
5101404555,407119.06
3723800415,424430.78
3356403400,218988.83
9214400125,504074.7
1797500530,528945.9
9551201660,996783.8
3878900815,366949.62
1760650280,313433.56
5466410030,228490.08
6388930620,588867.0
2331300395,707290.56
9412700160,292261.94
871001611,615005.8
3142600120,583675.7
3995700220,330262.6
2310000280,293345.12
8039900400,417992.88
7504021510,709030.25
1959700445,1773592.6
1556200155,527096.25
3629960590,355949.2
259000240,458664.1
662440020,399006.38
3123049142,560358.0
321100260,758252.9
6840701095,513866.22
3738900165,398231.25
4427100130,382617.8
9238500100,477355.25
6145601810,357212.16
2570300090,399923.72
4017600010,491980.5
1005000220,361363.94
1257202120,519919.06
9527000490,523777.53
8691400080,720140.94
1726069084,460795.3
248000240,206177.56
6113400046,371516.7
2130702350,399455.66
920069052,244685.7
6071300160,568233.75
1623049041,144002.66
9268200285,395011.62
1843100520,368377.03
2887700826,648522.1
9122000385,567819.9
9475700220,379411.88
2804600005,811098.4
2896400300,383884.25
5015000180,684985.75
3630220180,813641.8
8832900780,521210.84
1568100300,440768.28
8718500610,402704.97
4147200140,1229526.5
1973700030,873621.56
8862000075,182176.31
9320990110,299195.9
1151100035,419859.03
2011000010,225284.94
1651500060,988967.4
446000190,757773.56
2344300220,934963.94
523049195,213129.31
9191200015,649262.9
7942601410,682280.1
7137800300,214713.25
7853300280,523718.06
6654700240,325555.0
569000050,601455.7
3584000180,238301.05
2026079055,347446.72
8898700880,278018.94
5075400150,605523.0
8731981360,370800.97
4222500020,224192.72
7996720050,605350.94
4077800094,640068.06
6446200365,622887.06
2824089053,484667.25
1311800220,227266.78
3522049063,662927.75
1721801280,207719.75
6131600240,195684.53
7202310040,613301.44
1123059125,546291.0
646910160,210605.1
5630500005,369781.44
3342100785,287671.0
9547205610,631558.56
1773100123,285533.62
3353400092,304234.66
217500015,379836.53
3649100031,386729.84
7896300150,289485.47
623049185,244534.08
1773100430,320115.78
1781500220,673353.2
3395380200,234950.66
2424059170,2327249.8
4389200765,1664949.5
1543000060,485599.97
6154900005,615944.4
2902200240,511552.47
1442880640,523069.7
8562770490,546003.5
2768300655,598185.94
3432501315,325541.03
5035300570,773419.75
3626039028,512073.28
3876540780,239714.94
327000100,986170.1
7551300065,479321.38
1312920060,246875.42
2215901230,256088.28
6306800010,415645.2
2767700022,483280.75
5589900610,448576.12
4320200020,675172.3
5249804655,691157.25
9238500480,503415.56
3885806565,1161065.4
7905200205,461264.44
5727500102,323248.62
3585220070,394542.88
2078500210,551063.06
1839920050,397912.75
534000080,329049.7
856000255,613207.25
4141010110,1567049.4
9558040820,628067.6
7768700315,979789.0
2796100640,286840.7
1922059010,210094.95
3448000542,267196.84
3883100220,290701.1
7237301210,273357.0
3893100456,964542.6
9578501110,335955.56
6145601995,433478.56
4024100120,324854.1
8899000050,342342.3
3396820010,569877.06
6749700117,356872.7
1954400060,504284.8
3303970100,716550.5
2540850070,457583.66
3797000745,504399.28
7883603700,250580.75
3438501452,373529.62
3530210260,703979.0
3598600049,193134.88
731500170,338740.38
7129304375,173210.42
263000006,407930.97
7212660560,313323.28
1112700010,412544.34
3420069060,698524.56
2473000470,415768.88
8691390980,728617.94
6184700100,435364.88
4476400275,382451.47
2968801240,293010.44
1529300160,429284.0
7640400070,655830.75
7016100380,449131.75
2172000890,444753.47
4035900015,680328.94
9528104660,1048385.06
507100005,358784.03
2783100160,386916.16
3629921140,847958.4
1099750610,239649.11
1330300451,1158369.0
